event_date,country,platform,dau,total_iap_revenue,total_ad_revenue,matches_started,arpdau,match_per_dau,win_ratio,defeat_ratio,server_error_per_dau
2024-02-15,PARAGUAY,ANDROID,111,0,0.620462116,548,0.005589749,4.9369369369369371,0.593952483801296,0.40604751619870411,0.0090090090090090089
2024-02-15,NEPAL,IOS,13,0,0.081961638,55,0.006304741,4.2307692307692308,0.58,0.42,0.23076923076923078
2024-02-15,WESTERN SAHARA,ANDROID,6,0,0.02316298,43,0.003860497,7.166666666666667,0.65789473684210531,0.34210526315789475,0.0
2024-02-15,PERU,IOS,327,10.270967742,2.560026323,1662,0.039238514,5.08256880733945,0.67753366406803683,0.32246633593196317,0.01834862385321101
2024-02-15,LATVIA,ANDROID,386,111.387417647,4.889768203,1858,0.301236233,4.8134715025906738,0.58605246321177218,0.41394753678822777,0.018134715025906734
2024-02-15,MOZAMBIQUE,IOS,5,4.97,0.052680783,49,1.004536157,9.8,0.32558139534883723,0.67441860465116277,0.2
2024-02-15,BURKINA FASO,ANDROID,4,0,0.013162419,21,0.003290605,5.25,0.8125,0.1875,0.0
2024-02-15,MONACO,IOS,3,0,0.051136719,7,0.017045573,2.3333333333333335,0.5,0.5,0.0
2024-02-15,MALTA,ANDROID,21,14.177754812,0.13477987,206,0.681549271,9.80952380952381,0.5375,0.4625,0.047619047619047616
2024-02-15,MAURITIUS,IOS,20,0,0.201363732,111,0.010068187,5.55,0.57608695652173914,0.42391304347826086,0.1
2024-02-15,PAPUA NEW GUINEA,ANDROID,5,0,0.012036298,11,0.00240726,2.2,0.6,0.4,0.0
2024-02-15,FINLAND,IOS,113,4.263015115,2.731198793,620,0.061895698,5.4867256637168138,0.55323193916349811,0.44676806083650189,0.0088495575221238937
2024-02-15,GUATEMALA,ANDROID,199,16.46,0.635216131,853,0.085905609,4.28643216080402,0.64087591240875907,0.35912408759124087,0.050251256281407038
2024-02-15,COSTA RICA,IOS,14,10.176325611,0.221253315,172,0.742684209,12.285714285714286,0.56578947368421051,0.43421052631578949,0.14285714285714285
2024-02-15,CÔTE D’IVOIRE,IOS,15,0,0.077653429,44,0.005176895,2.9333333333333331,0.6,0.4,0.0
2024-02-15,NEW ZEALAND,IOS,135,30.475203463,3.610435321,683,0.252486213,5.0592592592592593,0.58996539792387548,0.41003460207612458,0.022222222222222223
2024-02-15,YEMEN,ANDROID,13,0,0.622806041,98,0.047908157,7.5384615384615383,0.49152542372881358,0.50847457627118642,0.15384615384615385
2024-02-15,PERU,ANDROID,2927,117.587096771,19.82734594,12871,0.046947196,4.3973351554492659,0.63934576862997339,0.36065423137002667,0.017082336863682952
2024-02-15,CHILE,IOS,273,136.345317198,4.174087212,1302,0.514723093,4.7692307692307692,0.64197530864197527,0.35802469135802467,0.036630036630036632
2024-02-15,GREECE,ANDROID,769,41.424449898,11.880779746,4037,0.069317594,5.2496749024707414,0.621701749184702,0.37829825081529794,0.0091027308192457735
2024-02-15,HONDURAS,ANDROID,53,0,0.062265796,78,0.001174826,1.4716981132075471,0.6428571428571429,0.35714285714285715,0.0
2024-02-15,LAOS,ANDROID,31,0,0.074885987,87,0.002415677,2.806451612903226,0.67088607594936711,0.32911392405063289,0.0
2024-02-15,MAURITANIA,IOS,1,0,0,17,0,17.0,0.53846153846153844,0.46153846153846156,0.0
2024-02-15,CYPRUS,ANDROID,161,23.515037278,3.673397972,815,0.168872269,5.0621118012422359,0.59914407988587737,0.40085592011412269,0.36024844720496896
2024-02-15,FRANCE,ANDROID,2598,210.854988157,59.115033932,11988,0.103914558,4.61431870669746,0.61310574847949773,0.38689425152050227,0.013856812933025405
2024-02-15,MAYOTTE,IOS,4,0,0.058598228,19,0.014649557,4.75,0.4375,0.5625,0.0
2024-02-15,HAITI,ANDROID,4,0,0.000053106,2,0.000013277,0.5,1.0,0.0,0.0
2024-02-15,ECUADOR,ANDROID,270,0.99,1.942779069,1398,0.010862145,5.177777777777778,0.67716535433070868,0.32283464566929132,0.0037037037037037038
2024-02-15,PUERTO RICO,ANDROID,28,11.95,0.317973747,105,0.43814192,3.75,0.68888888888888888,0.31111111111111112,0.0
2024-02-15,CARIBBEAN NETHERLANDS,ANDROID,1,0,0,2,0,2.0,1.0,0.0,0.0
2024-02-15,MAURITIUS,ANDROID,25,0,0.133660904,109,0.005346436,4.36,0.57894736842105265,0.42105263157894735,0.08
2024-02-15,VENEZUELA,ANDROID,1424,46.487422444,4.711665271,6020,0.035954416,4.2275280898876408,0.66411752867780238,0.33588247132219762,0.030898876404494381
2024-02-15,SLOVENIA,ANDROID,150,7.191146708,2.772530039,971,0.066424512,6.4733333333333336,0.619500594530321,0.380499405469679,0.013333333333333334
2024-02-15,DOMINICAN REPUBLIC,IOS,80,20.018178108,0.703394201,413,0.259019654,5.1625,0.57851239669421484,0.42148760330578511,0.025
2024-02-15,CAMBODIA,IOS,267,8.529743393,3.091638888,1106,0.043525776,4.1423220973782771,0.65144766146993316,0.34855233853006684,0.0299625468164794
2024-02-15,PALAU,IOS,5,0,0.103372211,35,0.020674442,7.0,0.72413793103448276,0.27586206896551724,0.6
2024-02-15,BAHAMAS,ANDROID,5,4.81,0.148812751,37,0.99176255,7.4,0.94444444444444442,0.055555555555555552,0.0
2024-02-15,LIBYA,ANDROID,48,0,0.101776706,89,0.002120348,1.8541666666666667,0.759493670886076,0.24050632911392406,0.020833333333333332
2024-02-15,BRAZIL,ANDROID,17117,728.61558025,224.122648435,70128,0.055660351,4.0969796109131273,0.64506136065769093,0.35493863934230907,0.031430741368230417
2024-02-15,ARGENTINA,IOS,379,4.960349819,3.381469766,1689,0.022010078,4.45646437994723,0.60186513629842175,0.39813486370157819,0.023746701846965697
2024-02-15,VIETNAM,ANDROID,6277,127.319883388,60.226178886,28068,0.029878296,4.4715628484945036,0.68453368735479592,0.31546631264520414,0.014975306675163294
2024-02-15,RÉUNION,IOS,9,1.065753779,0.013255749,66,0.119889948,7.333333333333333,0.42105263157894735,0.57894736842105265,0.0
2024-02-15,RWANDA,IOS,2,0,0,10,0,5.0,1.0,0.0,0.0
2024-02-15,SINGAPORE,IOS,397,107.146659774,13.105289526,3139,0.302901636,7.906801007556675,0.67793944160440422,0.32206055839559578,0.0327455919395466
2024-02-15,BELIZE,IOS,1,0,0.01277025,6,0.01277025,6.0,0.75,0.25,0.0
2024-02-15,ROMANIA,ANDROID,3762,397.556739999,67.821334706,16930,0.123704964,4.50026581605529,0.61403508771929827,0.38596491228070173,0.02737905369484317
2024-02-15,MALI,IOS,2,0,0,0,0,0.0,,,0.0
2024-02-15,SENEGAL,IOS,15,0,0.065657774,32,0.004377185,2.1333333333333333,0.76923076923076927,0.23076923076923078,0.0
2024-02-15,UNKNOWN,ANDROID,1237,4.671768754,13.610955414,2327,0.01477989,1.8811641067097817,0.68369351669941059,0.31630648330058941,0.077607113985448672
2024-02-15,BULGARIA,IOS,416,56.245767486,6.979118804,2567,0.1519829,6.1706730769230766,0.63480741797432239,0.36519258202567761,0.043269230769230768
2024-02-15,UNITED ARAB EMIRATES,ANDROID,403,177.989387633,9.171745533,2312,0.464419685,5.73697270471464,0.60496957403651119,0.39503042596348886,0.022332506203473945
2024-02-15,SINT MAARTEN,IOS,2,0,0,28,0,14.0,1.0,0.0,0.5
2024-02-15,CUBA,ANDROID,5,0,0,19,0,3.8,0.7857142857142857,0.21428571428571427,0.0
2024-02-15,ST. LUCIA,ANDROID,3,0,0.065980359,23,0.021993453,7.666666666666667,0.45,0.55,0.0
2024-02-15,LATVIA,IOS,131,10.743659304,2.913389559,619,0.104252281,4.7251908396946565,0.53529411764705881,0.46470588235294119,0.022900763358778626
2024-02-15,MONGOLIA,ANDROID,278,0,0.467188594,661,0.001680535,2.3776978417266186,0.70054446460980035,0.29945553539019965,0.0
2024-02-15,SOUTH AFRICA,IOS,107,10.540808076,1.027322493,596,0.10811337,5.5700934579439254,0.60231660231660233,0.39768339768339767,0.084112149532710276
2024-02-15,ANTIGUA & BARBUDA,IOS,1,0,0,0,0,0.0,,,0.0
2024-02-15,ETHIOPIA,IOS,3,0,0,2,0,0.66666666666666663,0.5,0.5,0.0
2024-02-15,KYRGYZSTAN,IOS,153,2.98,8.118332443,1008,0.072538121,6.5882352941176467,0.65420560747663548,0.34579439252336447,0.0392156862745098
2024-02-15,NEPAL,ANDROID,33,0,0.209501787,185,0.006348539,5.6060606060606064,0.61818181818181817,0.38181818181818183,0.030303030303030304
2024-02-15,FRENCH GUIANA,ANDROID,4,0,0.028625406,45,0.007156352,11.25,0.82758620689655171,0.17241379310344829,0.25
2024-02-15,CAPE VERDE,ANDROID,1,0,0,3,0,3.0,0.66666666666666663,0.33333333333333331,0.0
2024-02-15,ST. KITTS & NEVIS,IOS,1,0,0.014233096,3,0.014233096,3.0,0.5,0.5,0.0
2024-02-15,ARUBA,IOS,2,0,0,2,0,1.0,,,0.0
2024-02-15,GHANA,IOS,19,0,0.142420236,55,0.007495802,2.8947368421052633,0.813953488372093,0.18604651162790697,0.0
2024-02-15,BOSNIA & HERZEGOVINA,IOS,36,0,0.182702754,136,0.005075077,3.7777777777777777,0.5636363636363636,0.43636363636363634,0.0
2024-02-15,AUSTRIA,IOS,372,261.690335874,10.373416682,1873,0.731354174,5.03494623655914,0.57503234152652,0.42496765847347995,0.021505376344086023
2024-02-15,GREECE,IOS,338,150.377374586,6.431337988,1921,0.463931102,5.6834319526627217,0.53855644663787783,0.46144355336212217,0.038461538461538464
2024-02-15,GRENADA,IOS,1,0,0.018433995,2,0.018433995,2.0,0.5,0.5,0.0
2024-02-15,ESWATINI,ANDROID,2,0,0,1,0,0.5,,,0.0
2024-02-15,GUATEMALA,IOS,44,0,0.26323865,180,0.005982697,4.0909090909090908,0.62732919254658381,0.37267080745341613,0.0
2024-02-15,TAIWAN,IOS,1398,629.911235378,95.407310683,8083,0.518825856,5.781831187410587,0.68947516930022579,0.31052483069977427,0.042918454935622317
2024-02-15,GUINEA,ANDROID,1,0,0.008442081,13,0.008442081,13.0,0.30769230769230771,0.69230769230769229,0.0
2024-02-15,DENMARK,IOS,559,238.688297343,10.163085907,2602,0.445172421,4.65474060822898,0.5931350114416476,0.4068649885583524,0.03041144901610018
2024-02-15,RÉUNION,ANDROID,23,5.910089136,0.010191121,88,0.257403489,3.8260869565217392,0.62666666666666671,0.37333333333333335,0.0
2024-02-15,TRINIDAD & TOBAGO,IOS,3,0,0.112648671,27,0.037549557,9.0,0.66666666666666663,0.33333333333333331,0.33333333333333331
2024-02-15,TIMOR-LESTE,IOS,1,0,0,1,0,1.0,0.0,1.0,0.0
2024-02-15,SAMOA,IOS,1,0,0.001040832,5,0.001040832,5.0,1.0,0.0,0.0
2024-02-15,JAMAICA,IOS,18,0,0.119858169,99,0.006658787,5.5,0.66666666666666663,0.33333333333333331,0.0
2024-02-15,HAITI,IOS,4,0,0.040987045,41,0.010246761,10.25,0.35294117647058826,0.6470588235294118,0.25
2024-02-15,THAILAND,ANDROID,2536,134.304814668,45.650951904,13037,0.070960476,5.1407728706624605,0.63798476454293629,0.36201523545706371,0.011829652996845425
2024-02-15,ROMANIA,IOS,1116,180.593085337,34.340645776,5878,0.192592949,5.2670250896057347,0.60833506116524982,0.39166493883475018,0.036738351254480286
2024-02-15,TURKS & CAICOS ISLANDS,IOS,1,0,0,3,0,3.0,0.33333333333333331,0.66666666666666663,0.0
2024-02-15,MAURITANIA,ANDROID,2,0,0.000827103,7,0.000413552,3.5,0.66666666666666663,0.33333333333333331,0.0
2024-02-15,U.S. VIRGIN ISLANDS,IOS,2,0,0,3,0,1.5,0.5,0.5,0.0
2024-02-15,ALGERIA,ANDROID,362,96.192801894,1.825270548,1406,0.270768156,3.8839779005524862,0.5697980684811238,0.4302019315188762,0.011049723756906077
2024-02-15,HUNGARY,IOS,402,157.43738616,6.192258946,2032,0.407038918,5.0547263681592041,0.64206209724663155,0.35793790275336851,0.044776119402985072
2024-02-15,CURAÇAO,ANDROID,9,0,0.022255775,17,0.002472864,1.8888888888888888,0.5714285714285714,0.42857142857142855,0.0
2024-02-15,UNITED ARAB EMIRATES,IOS,767,2393.417974368,17.745301482,4238,3.143628782,5.52542372881356,0.61082474226804129,0.38917525773195877,0.059973924380704043
2024-02-15,GUYANA,ANDROID,20,0,0.19319308,41,0.009659654,2.05,0.67647058823529416,0.3235294117647059,0.05
2024-02-15,MACAO,ANDROID,7,0,0.041241466,17,0.005891638,2.4285714285714284,1.0,0.0,0.0
2024-02-15,IRAQ,IOS,437,0,2.657309551,1517,0.0060808,3.471395881006865,0.6229372937293729,0.37706270627062705,0.034324942791762014
2024-02-15,SAMOA,ANDROID,2,0,0,2,0,1.0,1.0,0.0,0.0
2024-02-15,IRELAND,IOS,184,59.111656548,4.947210485,883,0.348146016,4.7989130434782608,0.59832635983263593,0.401673640167364,0.038043478260869568
2024-02-15,UNKNOWN,IOS,722,7.474220819,10.956630689,1105,0.025527495,1.5304709141274238,0.69198312236286919,0.30801687763713081,0.0110803324099723
2024-02-15,YEMEN,IOS,7,0,0.012359637,24,0.001765662,3.4285714285714284,0.5,0.5,0.0
2024-02-15,UZBEKISTAN,IOS,526,14.112272747,9.493982803,2886,0.044878813,5.4866920152091252,0.61450549450549452,0.38549450549450548,0.066539923954372623
2024-02-15,BHUTAN,IOS,3,0,0.005028438,12,0.001676146,4.0,0.55555555555555558,0.44444444444444442,0.0
2024-02-15,VENEZUELA,IOS,127,97.688387097,0.810055827,542,0.775578291,4.2677165354330713,0.56531531531531531,0.43468468468468469,0.047244094488188976
2024-02-15,MICRONESIA,ANDROID,2,0,0,0,0,0.0,,,0.0
2024-02-15,IRAN,IOS,149,0,1.197969341,950,0.008040063,6.375838926174497,0.6806615776081425,0.3193384223918575,0.040268456375838924
2024-02-15,ZIMBABWE,IOS,2,0,0.018128462,3,0.009064231,1.5,1.0,0.0,0.0
2024-02-15,BELGIUM,IOS,723,195.625026916,16.066203739,3880,0.292795616,5.3665283540802209,0.58988057825267126,0.41011942174732874,0.02351313969571231
2024-02-15,TRINIDAD & TOBAGO,ANDROID,19,0,0.018695969,38,0.000983998,2.0,0.375,0.625,0.0
2024-02-15,KOSOVO,ANDROID,301,1.06,0.433019698,1182,0.004960198,3.9269102990033224,0.61076604554865421,0.38923395445134573,0.029900332225913623
2024-02-15,MALAYSIA,IOS,1679,366.074043082,34.020965117,9199,0.238293632,5.478856462179869,0.61933998465080586,0.38066001534919419,0.029184038117927337
2024-02-15,ALGERIA,IOS,90,4.99,0.33216598,367,0.059135178,4.0777777777777775,0.63455149501661134,0.36544850498338871,0.033333333333333333
2024-02-15,ICELAND,IOS,15,0,0.089969325,44,0.005997955,2.9333333333333331,0.69230769230769229,0.30769230769230771,0.0
2024-02-15,DOMINICAN REPUBLIC,ANDROID,69,27.8,0.452836383,262,0.409461397,3.7971014492753623,0.70588235294117652,0.29411764705882354,0.028985507246376812
2024-02-15,INDIA,IOS,2383,118.101105777,29.813224264,12722,0.062070638,5.3386487620646248,0.63238448040553719,0.36761551959446287,0.046579941250524552
2024-02-15,KUWAIT,ANDROID,99,5.37,4.098940576,625,0.095645864,6.3131313131313131,0.62592592592592589,0.37407407407407406,0.020202020202020204
2024-02-15,KENYA,ANDROID,21,0,0.056290021,43,0.002680477,2.0476190476190474,0.72222222222222221,0.27777777777777779,0.0
2024-02-15,BAHAMAS,IOS,3,0,0.170389778,2,0.056796593,0.66666666666666663,,,0.0
2024-02-15,POLAND,IOS,835,42.815552634,16.410355449,4375,0.070929231,5.2395209580838324,0.60410958904109591,0.39589041095890409,0.023952095808383235
2024-02-15,HONDURAS,IOS,11,0,0.085500499,55,0.007772773,5.0,0.56818181818181823,0.43181818181818182,0.0
2024-02-15,TURKMENISTAN,IOS,4,0,0.18602,7,0.046505,1.75,0.8571428571428571,0.14285714285714285,0.0
2024-02-15,TUNISIA,IOS,59,10.754424493,1.234901989,514,0.203208923,8.7118644067796609,0.61234567901234571,0.38765432098765434,0.050847457627118647
2024-02-15,BOLIVIA,ANDROID,159,0,0.650934541,560,0.004093928,3.5220125786163523,0.6333333333333333,0.36666666666666664,0.0062893081761006293
2024-02-15,BOSNIA & HERZEGOVINA,ANDROID,331,27.15,2.116861436,1609,0.088419521,4.8610271903323259,0.63419913419913421,0.36580086580086579,0.0060422960725075529
2024-02-15,ISRAEL,ANDROID,1312,174.744127137,15.779840376,5151,0.145216439,3.9260670731707319,0.63759328358208955,0.36240671641791045,0.027439024390243903
2024-02-15,BELARUS,ANDROID,1704,22.04,11.188472926,7145,0.019500278,4.193075117370892,0.65227154949041288,0.34772845050958717,0.01936619718309859
2024-02-15,SWEDEN,ANDROID,550,72.511609774,13.533250225,2862,0.1564452,5.2036363636363641,0.60247702756691968,0.39752297243308032,0.03090909090909091
2024-02-15,BOLIVIA,IOS,14,0,0.070806785,82,0.005057628,5.8571428571428568,0.64,0.36,0.0
2024-02-15,LIBERIA,ANDROID,1,0,0,0,0,0.0,,,0.0
2024-02-15,THAILAND,IOS,1712,194.62326862,38.495070476,10496,0.136167254,6.1308411214953269,0.643360433604336,0.35663956639566397,0.032126168224299062
2024-02-15,MADAGASCAR,ANDROID,2,0,0.021507492,52,0.010753746,26.0,0.375,0.625,0.0
2024-02-15,TANZANIA,IOS,18,0,0.270471344,134,0.015026186,7.4444444444444446,0.55645161290322576,0.44354838709677419,0.055555555555555552
2024-02-15,RUSSIA,ANDROID,11990,0,194.073023965,47830,0.016186241,3.9891576313594661,0.64960402262727845,0.35039597737272155,0.043619683069224355
2024-02-15,TURKS & CAICOS ISLANDS,ANDROID,1,0,0.002351661,2,0.002351661,2.0,1.0,0.0,0.0
2024-02-15,SURINAME,IOS,3,0,0,3,0,1.0,0.5,0.5,0.0
2024-02-15,OMAN,ANDROID,57,6.98,0.350777509,139,0.128610132,2.43859649122807,0.61061946902654862,0.38938053097345132,0.017543859649122806
2024-02-15,KAZAKHSTAN,IOS,1464,25.825838412,18.719973603,6964,0.030427467,4.7568306010928962,0.60903180460376027,0.39096819539623967,0.049180327868852458
2024-02-15,TANZANIA,ANDROID,15,0,0.082411133,72,0.005494076,4.8,0.61538461538461542,0.38461538461538464,0.13333333333333333
2024-02-15,IRAQ,ANDROID,527,0.229007634,1.019004268,1177,0.002368144,2.2333965844402277,0.65153115100316794,0.34846884899683211,0.013282732447817837
2024-02-15,MALAWI,ANDROID,1,0,0,0,0,0.0,,,0.0
2024-02-15,BELIZE,ANDROID,7,0,0.003405329,10,0.000486476,1.4285714285714286,0.9,0.1,0.0
2024-02-15,SWITZERLAND,ANDROID,425,670.115076477,14.476142928,2563,1.610802869,6.0305882352941174,0.59195661997288751,0.40804338002711249,0.04
2024-02-15,SINGAPORE,ANDROID,418,353.240607333,21.857082977,3488,0.897362895,8.3444976076555015,0.6993603411513859,0.3006396588486141,0.031100478468899521
2024-02-15,ST. MARTIN,ANDROID,1,0,0.175495626,11,0.175495626,11.0,0.90909090909090906,0.090909090909090912,0.0
2024-02-15,PHILIPPINES,IOS,483,34.666652905,10.564091783,2470,0.093645434,5.1138716356107663,0.64938044974759068,0.35061955025240937,0.016563146997929608
2024-02-15,CANADA,IOS,1015,306.134184121,39.654648271,4909,0.340678653,4.8364532019704436,0.65471286648897509,0.34528713351102497,0.033497536945812804
2024-02-15,ARMENIA,IOS,124,5.99,1.556914776,737,0.060862216,5.943548387096774,0.62354892205638479,0.37645107794361526,0.032258064516129031
2024-02-15,PORTUGAL,IOS,356,177.517977868,8.367338984,2025,0.522149766,5.6882022471910112,0.59953434225844,0.40046565774155995,0.02247191011235955
2024-02-15,LAOS,IOS,43,0,0.236389016,197,0.005497419,4.5813953488372094,0.72832369942196529,0.27167630057803466,0.0
2024-02-15,SRI LANKA,IOS,12,0,0.068340974,93,0.005695081,7.75,0.36470588235294116,0.63529411764705879,0.16666666666666666
2024-02-15,GABON,IOS,6,7.96,0.025911296,72,1.330985216,12.0,0.68656716417910446,0.31343283582089554,0.0
2024-02-15,JORDAN,ANDROID,287,109.646074205,2.295256025,1459,0.390039478,5.0836236933797911,0.573587907716786,0.42641209228321403,0.080139372822299645
2024-02-15,PARAGUAY,IOS,42,0,0.229568307,144,0.005465912,3.4285714285714284,0.66990291262135926,0.3300970873786408,0.047619047619047616
2024-02-15,PORTUGAL,ANDROID,797,29.744219093,16.656633902,3823,0.058219389,4.796737766624843,0.62519201228878651,0.37480798771121354,0.021329987452948559
2024-02-15,UKRAINE,ANDROID,6516,488.436845489,63.45697243,35229,0.084698253,5.4065377532228363,0.62960829493087556,0.37039170506912444,0.054634745242480048
2024-02-15,GEORGIA,IOS,160,0.99,1.530143818,1146,0.015750899,7.1625,0.60758196721311475,0.39241803278688525,0.03125
2024-02-15,NEW ZEALAND,ANDROID,180,0,4.878489392,622,0.027102719,3.4555555555555557,0.719626168224299,0.28037383177570091,0.088888888888888892
2024-02-15,BRAZIL,IOS,5592,471.940088459,96.022015551,27941,0.1015669,4.9966022889842634,0.62360474171497793,0.37639525828502207,0.033261802575107295
2024-02-15,RUSSIA,IOS,4053,97.128305163,189.97207582,20351,0.070836511,5.0212188502343942,0.63826688512652463,0.36173311487347531,0.031088082901554404
2024-02-15,SYRIA,ANDROID,79,0,0.341406191,236,0.004321597,2.9873417721518987,0.78021978021978022,0.21978021978021978,0.189873417721519
2024-02-15,SLOVENIA,IOS,77,1.065753779,1.024566065,380,0.027147011,4.9350649350649354,0.5957446808510638,0.40425531914893614,0.012987012987012988
2024-02-15,ANDORRA,ANDROID,2,0,0,0,0,0.0,,,0.0
2024-02-15,KYRGYZSTAN,ANDROID,447,1.06,1.268980215,1921,0.005210247,4.2975391498881432,0.65106117353308368,0.34893882646691637,0.029082774049217
2024-02-15,PHILIPPINES,ANDROID,3985,95.079526064,45.873351149,16259,0.03537086,4.0800501882057718,0.6715792414612,0.32842075853880004,0.037892095357590964
2024-02-15,SERBIA,IOS,196,10.582235444,2.320023823,1469,0.065827853,7.4948979591836737,0.64889705882352944,0.35110294117647056,0.030612244897959183
2024-02-15,AMERICAN SAMOA,IOS,1,0,0.035,5,0.035,5.0,1.0,0.0,0.0
2024-02-15,UGANDA,ANDROID,5,0,0.020893523,16,0.004178705,3.2,0.92307692307692313,0.076923076923076927,0.0
2024-02-15,ZIMBABWE,ANDROID,4,0,0.035198932,38,0.008799733,9.5,0.58333333333333337,0.41666666666666669,0.0
2024-02-15,LITHUANIA,IOS,184,35.439004435,3.615546551,1174,0.212252994,6.3804347826086953,0.62173038229376254,0.3782696177062374,0.043478260869565216
2024-02-15,ARGENTINA,ANDROID,5046,48.81,21.87318095,18890,0.014007765,3.7435592548553309,0.67541445304999037,0.32458554695000957,0.015259611573523584
2024-02-15,PANAMA,IOS,27,0,0.453084765,126,0.016780917,4.666666666666667,0.61061946902654862,0.38938053097345132,0.0
2024-02-15,GUINEA,IOS,1,0,0,0,0,0.0,,,0.0
2024-02-15,HUNGARY,ANDROID,1073,80.519332797,15.27020439,4532,0.089272635,4.223671947809879,0.675392670157068,0.32460732984293195,0.015843429636533086
2024-02-16,PUERTO RICO,ANDROID,25,9.95,0.204943378,129,0.406197735,5.16,0.65454545454545454,0.34545454545454546,0.0
2024-02-16,AMERICAN SAMOA,IOS,1,0,0.06499,2,0.06499,2.0,1.0,0.0,0.0
2024-02-16,KAZAKHSTAN,ANDROID,3942,48.061814585,21.966881281,14588,0.017764763,3.7006595636732622,0.65308621815806667,0.34691378184193339,0.13444951801116184
2024-02-16,RUSSIA,IOS,4586,85.993837509,210.267264534,21504,0.0646012,4.6890536415176625,0.64135239079272144,0.35864760920727856,0.033144352376798955
2024-02-16,RWANDA,IOS,1,0,0,26,0,26.0,0.94444444444444442,0.055555555555555552,0.0
2024-02-16,MAURITIUS,ANDROID,33,0,0.139031226,91,0.004213067,2.7575757575757578,0.5714285714285714,0.42857142857142855,0.0
2024-02-16,CONGO - BRAZZAVILLE,ANDROID,3,0,0,4,0,1.3333333333333333,0.33333333333333331,0.66666666666666663,0.0
2024-02-16,GEORGIA,ANDROID,633,11.574952561,2.84960323,2835,0.022787608,4.4786729857819907,0.6278195488721805,0.37218045112781956,0.07266982622432859
2024-02-16,ROMANIA,IOS,1205,568.154586311,24.045506455,5936,0.491452359,4.9261410788381745,0.59154929577464788,0.40845070422535212,0.034854771784232366
2024-02-16,EGYPT,ANDROID,815,33.429026471,3.900054609,3068,0.045802553,3.7644171779141105,0.5879377431906615,0.4120622568093385,0.049079754601226995
2024-02-16,FINLAND,IOS,114,33.367462413,2.199533468,607,0.311991192,5.3245614035087723,0.57349896480331264,0.42650103519668736,0.017543859649122806
2024-02-16,GREECE,ANDROID,793,23.085628064,10.233832836,3822,0.042016975,4.8196721311475406,0.63079315707620531,0.36920684292379469,0.025220680958385876
2024-02-16,ALBANIA,ANDROID,221,10.678071348,1.287286325,925,0.05414189,4.1855203619909505,0.58270676691729328,0.41729323308270677,0.00904977375565611
2024-02-16,PUERTO RICO,IOS,18,0,0.151893579,40,0.008438532,2.2222222222222223,0.6470588235294118,0.35294117647058826,0.0
2024-02-16,PORTUGAL,IOS,358,90.456431536,6.89139532,1927,0.271921304,5.38268156424581,0.6047503045066992,0.39524969549330086,0.025139664804469275
2024-02-16,MAURITANIA,ANDROID,2,0,0,3,0,1.5,1.0,0.0,0.0
2024-02-16,PORTUGAL,ANDROID,801,33.733900955,14.208948233,3674,0.059853744,4.5867665418227217,0.63885350318471334,0.3611464968152866,0.0087390761548064924
2024-02-16,FRANCE,IOS,1730,278.997234316,56.11957791,8390,0.19370914,4.8497109826589595,0.62192896251579388,0.37807103748420612,0.023121387283236993
2024-02-16,ESTONIA,ANDROID,191,3.535054158,3.685230525,742,0.037802538,3.8848167539267018,0.64077669902912626,0.35922330097087379,0.010471204188481676
2024-02-16,HONG KONG,ANDROID,182,9.075509931,5.871113926,962,0.082124307,5.2857142857142856,0.75409836065573765,0.24590163934426229,0.02197802197802198
2024-02-16,NETHERLANDS,ANDROID,961,42.598221994,19.544605459,4156,0.064664753,4.3246618106139438,0.62220381110190559,0.37779618889809446,0.013527575442247659
2024-02-16,CAPE VERDE,ANDROID,1,0,0,0,0,0.0,,,0.0
2024-02-16,LIBERIA,ANDROID,1,0,0,3,0,3.0,0.5,0.5,0.0
2024-02-16,ALBANIA,IOS,289,3.98,1.941642851,1632,0.020490114,5.6470588235294121,0.62537091988130566,0.37462908011869434,0.031141868512110725
2024-02-16,JORDAN,ANDROID,389,59.512057537,3.589549912,1989,0.162214929,5.1131105398457581,0.58618721461187218,0.41381278538812788,0.082262210796915161
2024-02-16,ARMENIA,ANDROID,242,186.74,1.0973332,1208,0.776187327,4.9917355371900829,0.62549800796812749,0.37450199203187251,0.033057851239669422
2024-02-16,AFGHANISTAN,IOS,13,0,0.025925026,23,0.001994233,1.7692307692307692,0.7,0.3,0.0
2024-02-16,MAURITIUS,IOS,14,0,0.074133531,56,0.005295252,4.0,0.61702127659574468,0.38297872340425532,0.0
2024-02-16,EL SALVADOR,IOS,4,0,0.018431447,6,0.004607862,1.5,0.6,0.4,0.0
2024-02-16,CUBA,ANDROID,4,0,0,7,0,1.75,1.0,0.0,0.0
2024-02-16,CANADA,ANDROID,711,209.539055582,26.118958759,3501,0.331445871,4.924050632911392,0.661940058008379,0.33805994199162104,0.022503516174402251
2024-02-16,PALESTINE,IOS,456,0.804215197,2.669047907,2211,0.007616805,4.8486842105263159,0.59712230215827333,0.40287769784172661,0.076754385964912283
2024-02-16,FRANCE,ANDROID,2831,406.72752586,73.357625502,12733,0.169581473,4.49770399152243,0.63325970918461261,0.36674029081538745,0.019427764040974922
2024-02-16,GABON,ANDROID,4,0,0.000245238,4,0.00006131,1.0,0.5,0.5,0.0
